
Run     SWR     Gain    F/B     F/R     R-a     X-a     Eff.    %Res.   %Stp  Lr      Ld      L1      L2      L3      L4      L5      

7       7.6805  8.83    11.82   9.92    19.915  -69.86  99.99   -7e-3	0.1  	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.4204  0.713   1.0619  1.4365  
7       7.6902  8.84    11.84   9.92    19.881  -69.85  99.99   2.e-3	0.1  	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.7137  1.0619  1.4365  
7       7.6749  8.83    11.8    9.92    19.928  -69.86  99.99   -0.01	0.1  	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.063   1.4365  
7       7.6897  8.84    11.85   9.93    19.884  -69.85  99.99   6.e-3	0.1  	0.2417  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.438   
7-1                                                                           -8.e-3  1.9956  0.7044  -1.056  1.6253  -1.173  0.5324  3.4e-3  -1.055  -1.189  0.3901  -2.256  1.0121  

7-2     4.8755  8.33    0.74    0.74    11.807  18.97   99.99   -3.74	10   	0.2415  0.6785  0.6321  0.4375  0.6074  0.43    0.5138  -0.18   0.1785  0.37    0.7408  0.8224  1.5819  
8       7.6824  8.84    11.83   9.93    19.906  -69.85  99.99   -5e-5	0.1  	0.2419  0.5656  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
8       7.6076  8.84    11.83   9.92    19.986  -69.53  99.99   0.012	0.1  	0.2417  0.5662  0.5905  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
8       7.7246  8.85    11.85   9.98    19.763  -69.79  99.99   4.e-3	0.1  	0.2417  0.5656  0.5911  0.4892  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
8       7.6761  8.84    11.81   9.93    19.918  -69.84  99.99   -6e-3	0.1  	0.2417  0.5656  0.5905  0.4897  0.5225  0.4871  0.4878  -0.18   0.1995  0.42    0.713   1.0619  1.4365  
